"چوہتر"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%DA%86%D9%88%DB%81%D8%AA%D8%B1-num-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%DA%86%D9%88%DB%81%D8%AA%D8%B1_%E0%A4%9A%E0%A5%8C%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0-num-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%DA%86%D9%88%DB%81%D8%AA%D8%B1_%E0%A4%9A%E0%A5%8C%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0-num-ur-sense-%E0%A4%9A%E0%A5%8C%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0_%DA%86%D9%88%DB%81%D8%AA%D8%B1-num-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%9A%E0%A5%8C%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0_%DA%86%D9%88%DB%81%D8%AA%D8%B1-num-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%9A%E0%A5%8C%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0-num-hi>		"चौहत्तर"@hi	
"کپل"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%DA%A9%D9%BE%D9%84-np-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%DA%A9%D9%BE%D9%84_%E0%A4%95%E0%A4%AA%E0%A4%BF%E0%A4%B2-np-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%DA%A9%D9%BE%D9%84_%E0%A4%95%E0%A4%AA%E0%A4%BF%E0%A4%B2-np-ur-sense-%E0%A4%95%E0%A4%AA%E0%A4%BF%E0%A4%B2_%DA%A9%D9%BE%D9%84-np-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%95%E0%A4%AA%E0%A4%BF%E0%A4%B2_%DA%A9%D9%BE%D9%84-np-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%95%E0%A4%AA%E0%A4%BF%E0%A4%B2-np-hi>		"कपिल"@hi	
"روشن"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%B1%D9%88%D8%B4%D9%86-adj-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%B1%D9%88%D8%B4%D9%86_%E0%A4%B0%E0%A5%8B%E0%A4%B6%E0%A4%A8-adj-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%B1%D9%88%D8%B4%D9%86_%E0%A4%B0%E0%A5%8B%E0%A4%B6%E0%A4%A8-adj-ur-sense-%E0%A4%B0%E0%A5%8B%E0%A4%B6%E0%A4%A8_%D8%B1%D9%88%D8%B4%D9%86-adj-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%B0%E0%A5%8B%E0%A4%B6%E0%A4%A8_%D8%B1%D9%88%D8%B4%D9%86-adj-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%B0%E0%A5%8B%E0%A4%B6%E0%A4%A8-adj-hi>		"रोशन"@hi	
"دیش"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%AF%DB%8C%D8%B4-n-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%AF%DB%8C%D8%B4_%E0%A4%A6%E0%A5%87%E0%A4%B6-n-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%AF%DB%8C%D8%B4_%E0%A4%A6%E0%A5%87%E0%A4%B6-n-ur-sense-%E0%A4%A6%E0%A5%87%E0%A4%B6_%D8%AF%DB%8C%D8%B4-n-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%A6%E0%A5%87%E0%A4%B6_%D8%AF%DB%8C%D8%B4-n-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%A6%E0%A5%87%E0%A4%B6-n-hi>		"देश"@hi	
"بن"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%A8%D9%86-vblex-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%A8%D9%86_%E0%A4%AC%E0%A5%81%E0%A4%A8-vblex-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%A8%D9%86_%E0%A4%AC%E0%A5%81%E0%A4%A8-vblex-ur-sense-%E0%A4%AC%E0%A5%81%E0%A4%A8_%D8%A8%D9%86-vblex-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%AC%E0%A5%81%E0%A4%A8_%D8%A8%D9%86-vblex-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%AC%E0%A5%81%E0%A4%A8-vblex-hi>		"बुन"@hi	
"راس"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%B1%D8%A7%D8%B3-n-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%B1%D8%A7%D8%B3_%E0%A4%B0%E0%A4%BE%E0%A4%B8-n-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%B1%D8%A7%D8%B3_%E0%A4%B0%E0%A4%BE%E0%A4%B8-n-ur-sense-%E0%A4%B0%E0%A4%BE%E0%A4%B8_%D8%B1%D8%A7%D8%B3-n-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%B0%E0%A4%BE%E0%A4%B8_%D8%B1%D8%A7%D8%B3-n-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%B0%E0%A4%BE%E0%A4%B8-n-hi>		"रास"@hi	
"تحریک"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%AA%D8%AD%D8%B1%DB%8C%DA%A9-n-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%AA%D8%AD%D8%B1%DB%8C%DA%A9_%E0%A4%86%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%B2%E0%A4%A8-n-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%AA%D8%AD%D8%B1%DB%8C%DA%A9_%E0%A4%86%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%B2%E0%A4%A8-n-ur-sense-%E0%A4%86%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%B2%E0%A4%A8_%D8%AA%D8%AD%D8%B1%DB%8C%DA%A9-n-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%86%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%B2%E0%A4%A8_%D8%AA%D8%AD%D8%B1%DB%8C%DA%A9-n-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%86%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%B2%E0%A4%A8-n-hi>		"आन्दोलन"@hi	
"حقیقت"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%AD%D9%82%DB%8C%D9%82%D8%AA-n-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%AD%D9%82%DB%8C%D9%82%D8%AA_%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%A4%E0%A4%BE-n-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%AD%D9%82%DB%8C%D9%82%D8%AA_%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%A4%E0%A4%BE-n-ur-sense-%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%A4%E0%A4%BE_%D8%AD%D9%82%DB%8C%D9%82%D8%AA-n-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%A4%E0%A4%BE_%D8%AD%D9%82%DB%8C%D9%82%D8%AA-n-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%A4%E0%A4%BE-n-hi>		"वास्तविकता"@hi	
"کارتوس"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%DA%A9%D8%A7%D8%B1%D8%AA%D9%88%D8%B3-n-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%DA%A9%D8%A7%D8%B1%D8%AA%D9%88%D8%B3_%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%82%E0%A4%B8-n-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%DA%A9%D8%A7%D8%B1%D8%AA%D9%88%D8%B3_%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%82%E0%A4%B8-n-ur-sense-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%82%E0%A4%B8_%DA%A9%D8%A7%D8%B1%D8%AA%D9%88%D8%B3-n-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%82%E0%A4%B8_%DA%A9%D8%A7%D8%B1%D8%AA%D9%88%D8%B3-n-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%82%E0%A4%B8-n-hi>		"कारतूस"@hi	
"صندوق"@ur	<http://linguistic.linkeddata.es/id/apertium/lexiconUR/%D8%B5%D9%86%D8%AF%D9%88%D9%82-n-ur>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%B5%D9%86%D8%AF%D9%88%D9%82_%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82%E0%A4%95-n-ur-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%D8%B5%D9%86%D8%AF%D9%88%D9%82_%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82%E0%A4%95-n-ur-sense-%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82%E0%A4%95_%D8%B5%D9%86%D8%AF%D9%88%D9%82-n-hi-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetUR-HI/%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82%E0%A4%95_%D8%B5%D9%86%D8%AF%D9%88%D9%82-n-hi-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconHI/%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82%E0%A4%95-n-hi>		"सन्दूक"@hi	
